時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm),地區碼
2013/3/30,嘉義市,嘉義,21.7,17.5,78,2,2.6,600
2013/3/31,嘉義市,嘉義,21.7,19.6,83,2.6,1,600
2013/4/1,嘉義市,嘉義,21.7,19.1,86,1.6,0.5,600
2013/4/2,嘉義市,嘉義,23.3,19.6,79,2.1,39.1,600
2013/4/3,嘉義市,嘉義,21.6,18.4,83,1.8,21.5,600
2013/4/4,嘉義市,嘉義,22.1,19.8,89,2.1,7.5,600
2013/4/5,嘉義市,嘉義,23.3,21.1,88,1.6,88.4,600
2013/4/6,嘉義市,嘉義,21,16.2,86,2.8,6,600
2013/4/7,嘉義市,嘉義,17.9,14.5,68,2,0,600
2013/4/8,嘉義市,嘉義,20.6,15.8,80,1.3,0,600
2013/4/9,嘉義市,嘉義,21,19.1,84,2.2,6.5,600
2013/4/10,嘉義市,嘉義,19.1,17.2,84,2.3,0.5,600
2013/4/11,嘉義市,嘉義,19.2,17.2,84,1.4,3.2,600
2013/4/12,嘉義市,嘉義,18.1,16.9,89,1.7,1.5,600
2013/4/13,嘉義市,嘉義,20.5,17.9,85,0.9,1.1,600
2013/4/14,嘉義市,嘉義,20,17.4,90,1.5,1.5,600
2013/4/15,嘉義市,嘉義,22.8,17.1,80,1,0,600
2013/4/16,嘉義市,嘉義,24.5,20,80,1.7,0,600
2013/4/17,嘉義市,嘉義,25.6,22.7,75,1.2,0,600
2013/4/18,嘉義市,嘉義,25.8,22.9,81,1.7,1,600
2013/4/19,嘉義市,嘉義,24.2,22.2,87,0.8,1,600
2013/4/20,嘉義市,嘉義,24.6,21.4,87,1,4.5,600
2013/4/21,嘉義市,嘉義,20.1,17.9,84,2.3,0.2,600
2013/4/22,嘉義市,嘉義,21.1,16.7,79,1.4,0,600
2013/4/23,嘉義市,嘉義,25,20.8,75,1.7,0,600
2013/4/24,嘉義市,嘉義,26.3,22.9,79,2.1,0,600
2013/4/25,嘉義市,嘉義,23.8,21.5,86,1.9,4.9,600
2013/4/26,嘉義市,嘉義,23.7,21.4,82,1.8,0.5,600
2013/4/27,嘉義市,嘉義,21.4,19.3,88,1.1,15,600
2013/4/28,嘉義市,嘉義,23.8,20.5,83,1.6,0.4,600
2013/4/29,嘉義市,嘉義,25,19.6,78,1,0,600
2013/4/30,嘉義市,嘉義,26.8,21.2,75,3.2,0,600
2013/5/1,嘉義市,嘉義,22.8,19.2,81,2,60.5,600
2013/5/2,嘉義市,嘉義,22.1,19.5,85,1.2,8,600
2013/5/3,嘉義市,嘉義,21.8,21.1,91,1.5,2.4,600
2013/5/4,嘉義市,嘉義,23.9,19.9,84,1.1,0,600
2013/5/5,嘉義市,嘉義,25.3,21.8,83,1.5,8,600
2013/5/6,嘉義市,嘉義,25.3,22.9,84,1.3,0,600
2013/5/7,嘉義市,嘉義,25.3,23,82,1.1,4,600
2013/5/8,嘉義市,嘉義,25.6,23.2,81,0.9,0,600
2013/5/9,嘉義市,嘉義,26.5,23.4,81,0.9,0,600
2013/5/10,嘉義市,嘉義,28.1,23.6,75,3.1,7.3,600
2013/5/11,嘉義市,嘉義,27.3,25,76,2.4,10,600
2013/5/12,嘉義市,嘉義,25.6,24.3,86,1.5,10,600
2013/5/13,嘉義市,嘉義,25.3,23.1,88,1.1,19.6,600
2013/5/14,嘉義市,嘉義,26.2,22.1,82,1.2,18,600
2013/5/15,嘉義市,嘉義,28,22.8,74,3.1,0,600
2013/5/16,嘉義市,嘉義,27.4,25.1,78,2.1,13,600
2013/5/17,嘉義市,嘉義,27.4,24,79,2.2,55.5,600
2013/5/18,嘉義市,嘉義,28.1,25,78,2.6,42.9,600
2013/5/19,嘉義市,嘉義,26.2,24.4,85,2.4,41,600
2013/5/20,嘉義市,嘉義,26.6,24.3,83,2.3,50.6,600
2013/5/21,嘉義市,嘉義,26.2,24,85,2.1,97.5,600
2013/5/22,嘉義市,嘉義,27.3,24.6,76,2.6,2.5,600
2013/5/23,嘉義市,嘉義,26.7,24.8,82,1.8,4,600
2013/5/24,嘉義市,嘉義,27.1,23.8,81,1.3,0,600
2013/5/25,嘉義市,嘉義,27.6,24.9,77,1.8,0,600
2013/5/26,嘉義市,嘉義,27.8,24.1,76,1.8,2.1,600
2013/5/27,嘉義市,嘉義,29.1,24.8,68,3.3,0,600
2013/5/28,嘉義市,嘉義,29.3,26.7,69,2.5,0,600
2013/5/29,嘉義市,嘉義,29.5,25.1,72,2.1,0,600
2013/5/30,嘉義市,嘉義,28.8,24.3,74,2.1,0,600
2013/5/31,嘉義市,嘉義,29,24,72,1.7,0,600
2013/6/1,嘉義市,嘉義,29.1,24.6,72,2.7,0,600
2013/6/2,嘉義市,嘉義,28.7,23.5,72,2.8,0,600
2013/6/3,嘉義市,嘉義,28.7,24.3,76,1.3,0,600
2013/6/4,嘉義市,嘉義,27.5,24.4,81,1.2,14.5,600
2013/6/5,嘉義市,嘉義,26.8,23.9,81,1.4,2.4,600
2013/6/6,嘉義市,嘉義,28.2,24,76,1,0,600
2013/6/7,嘉義市,嘉義,28.8,23.4,72,1.9,0,600
2013/6/8,嘉義市,嘉義,29.9,24.7,66,3,0,600
2013/6/9,嘉義市,嘉義,29.9,26.6,69,2.7,0,600
2013/6/10,嘉義市,嘉義,29.2,27.3,74,1.8,0.5,600
2013/6/11,嘉義市,嘉義,28.4,24.7,76,2,0.5,600
2013/6/12,嘉義市,嘉義,27.3,24.7,81,1.6,1,600
2013/6/13,嘉義市,嘉義,27.2,24.9,83,2.4,2,600
2013/6/14,嘉義市,嘉義,27.5,25.3,83,1.2,28.7,600
2013/6/15,嘉義市,嘉義,28,24.9,82,1.2,1,600
2013/6/16,嘉義市,嘉義,28.3,24.4,79,1.3,0,600
2013/6/17,嘉義市,嘉義,28.6,24.4,75,1.1,0,600
2013/6/18,嘉義市,嘉義,29.6,25.4,69,1.6,0,600
2013/6/19,嘉義市,嘉義,29.1,24.3,71,1.5,0,600
2013/6/20,嘉義市,嘉義,29.1,24.3,72,1.7,0,600
2013/6/21,嘉義市,嘉義,29.3,26,73,1.2,0,600
2013/6/22,嘉義市,嘉義,29.7,26.5,70,1.6,T,600
2013/6/23,嘉義市,嘉義,30.1,25.3,67,3.8,nan,600
2013/6/24,嘉義市,嘉義,27.1,23.9,74,2.9,27,600
2013/6/25,嘉義市,嘉義,28,24.7,75,2.3,6.5,600
2013/6/26,嘉義市,嘉義,30.2,27.1,67,3.6,0,600
2013/6/27,嘉義市,嘉義,30,27.3,69,3.6,0,600
2013/6/28,嘉義市,嘉義,29.9,26.6,69,3,0,600
2013/6/29,嘉義市,嘉義,29.6,24.3,70,2.4,0,600
2013/6/30,嘉義市,嘉義,29.4,25.6,74,1.6,0,600
2013/7/1,嘉義市,嘉義,28.3,24.9,77,1.5,54.5,600
2013/7/2,嘉義市,嘉義,28.2,25,76,1.9,3,600
2013/7/3,嘉義市,嘉義,28.3,24.4,73,2.1,4,600
2013/7/4,嘉義市,嘉義,29.4,23.9,72,2.3,0,600
2013/7/5,嘉義市,嘉義,29.7,25.6,68,3.1,4.2,600
2013/7/6,嘉義市,嘉義,29.2,24.6,69,2.5,0.1,600
2013/7/7,嘉義市,嘉義,28.8,24.4,70,3.1,1.5,600
2013/7/8,嘉義市,嘉義,27.4,22.6,73,2.4,16.5,600
2013/7/9,嘉義市,嘉義,26.8,23.4,78,1.8,1.5,600
2013/7/10,嘉義市,嘉義,26.9,22.3,78,2,2,600
2013/7/11,嘉義市,嘉義,28.5,23.8,73,2.3,0,600
2013/7/12,嘉義市,嘉義,28.3,24.7,75,3.2,0.2,600
2013/7/13,嘉義市,嘉義,27.6,25.2,82,6,129,600
2013/7/14,嘉義市,嘉義,28.3,25.9,72,3.5,22.7,600
2013/7/15,嘉義市,嘉義,28,24.4,78,1.8,3.5,600
2013/7/16,嘉義市,嘉義,28.5,24.8,78,2.4,0,600
2013/7/17,嘉義市,嘉義,28,25.1,79,1.6,3.5,600
2013/7/18,嘉義市,嘉義,28.3,25.3,78,1.4,0.5,600
2013/7/19,嘉義市,嘉義,27.7,25.5,81,1.7,10,600
2013/7/20,嘉義市,嘉義,28.5,24.9,80,1.3,0,600
2013/7/21,嘉義市,嘉義,29.1,26.1,77,1.6,0,600
2013/7/22,嘉義市,嘉義,29.5,25.7,77,1.4,0,600
2013/7/23,嘉義市,嘉義,28.8,25.8,77,1.7,4,600
2013/7/24,嘉義市,嘉義,28.1,24.6,79,2.1,62.4,600
2013/7/25,嘉義市,嘉義,28,25,80,2.5,13.5,600
2013/7/26,嘉義市,嘉義,28,24.7,79,2.4,7,600
2013/7/27,嘉義市,嘉義,29.1,24.8,75,2.2,62.4,600
2013/7/28,嘉義市,嘉義,28.8,24.8,73,1.8,17.2,600
2013/7/29,嘉義市,嘉義,29.4,24.8,75,1.6,0,600
2013/7/30,嘉義市,嘉義,28.1,24,81,1.6,18.5,600
2013/7/31,嘉義市,嘉義,27.3,24.1,80,2,1.5,600
2013/8/1,嘉義市,嘉義,27.4,23.3,82,1.5,2.5,600
2013/8/2,嘉義市,嘉義,28.1,24.8,81,1.5,0,600
2013/8/3,嘉義市,嘉義,28.6,25,81,1.2,10,600
2013/8/4,嘉義市,嘉義,28.3,25,82,1.4,2,600
2013/8/5,嘉義市,嘉義,28.9,24.3,78,1.7,2.5,600
2013/8/6,嘉義市,嘉義,29,25.2,79,1.7,2.7,600
2013/8/7,嘉義市,嘉義,28.6,25,78,2.3,0.5,600
2013/8/8,嘉義市,嘉義,29.6,24.9,75,1.6,0,600
2013/8/9,嘉義市,嘉義,30.2,26.2,72,2.4,0,600
2013/8/10,嘉義市,嘉義,29,26,80,1.5,42.5,600
2013/8/11,嘉義市,嘉義,29.6,25.3,76,1.9,0,600
2013/8/12,嘉義市,嘉義,29.3,26.6,80,1.2,10.1,600
2013/8/13,嘉義市,嘉義,29.9,26.9,76,1.5,0,600
2013/8/14,嘉義市,嘉義,27.8,25.1,83,1.6,17.9,600
2013/8/15,嘉義市,嘉義,27.6,25.2,81,1.5,0.1,600
2013/8/16,嘉義市,嘉義,27.9,24.5,80,1.4,0,600
2013/8/17,嘉義市,嘉義,27.8,24.6,81,1.2,51,600
2013/8/18,嘉義市,嘉義,28.5,24.8,81,1.1,0,600
2013/8/19,嘉義市,嘉義,29,24.6,78,1.4,0.2,600
2013/8/20,嘉義市,嘉義,27.4,26.1,87,2.2,21.5,600
2013/8/21,嘉義市,嘉義,26.6,25.5,91,2.5,128.5,600
2013/8/22,嘉義市,嘉義,26.1,24.7,89,4.4,256.5,600
2013/8/23,嘉義市,嘉義,27.3,24.1,81,3.2,22.8,600
2013/8/24,嘉義市,嘉義,27.7,25,81,2.4,9,600
2013/8/25,嘉義市,嘉義,27.1,23.5,84,1.6,7,600
2013/8/26,嘉義市,嘉義,28.1,23.9,82,1.3,1.5,600
2013/8/27,嘉義市,嘉義,29,26.1,81,1.6,0,600
2013/8/28,嘉義市,嘉義,28,26.2,86,1.6,108.5,600
2013/8/29,嘉義市,嘉義,25,23.9,89,2.7,426,600
2013/8/30,嘉義市,嘉義,25.3,23.3,88,2.6,140,600
2013/8/31,嘉義市,嘉義,24.5,23.5,91,2.4,116.5,600
2013/9/1,嘉義市,嘉義,24,22.3,89,2.8,113,600
2013/9/2,嘉義市,嘉義,25,20.6,84,0.8,0,600
2013/9/3,嘉義市,嘉義,26.4,22.2,79,1.8,0,600
2013/9/4,嘉義市,嘉義,26.2,22.4,80,1.3,0,600
2013/9/5,嘉義市,嘉義,27.1,22.3,78,1.4,T,600
2013/9/6,嘉義市,嘉義,28,23.8,77,1.3,nan,600
2013/9/7,嘉義市,嘉義,28.4,25.2,78,1.3,0,600
2013/9/8,嘉義市,嘉義,28.5,24.2,78,0.9,0,600
2013/9/9,嘉義市,嘉義,28.8,25,78,1.5,0,600
2013/9/10,嘉義市,嘉義,28.6,25.6,79,1.4,0,600
2013/9/11,嘉義市,嘉義,28.4,24.7,79,1,0,600
2013/9/12,嘉義市,嘉義,27.4,24.5,82,1.7,5.5,600
2013/9/13,嘉義市,嘉義,27.3,24.1,82,1.3,4.5,600
2013/9/14,嘉義市,嘉義,27.5,23.9,83,1.3,0,600
2013/9/15,嘉義市,嘉義,28.3,25.4,79,1.6,0,600
2013/9/16,嘉義市,嘉義,29,25.4,75,1.6,1,600
2013/9/17,嘉義市,嘉義,27.7,23.5,79,1.4,0.7,600
2013/9/18,嘉義市,嘉義,28.1,22.8,78,1.5,0,600
2013/9/19,嘉義市,嘉義,29.1,24.2,76,1.3,0.5,600
2013/9/20,嘉義市,嘉義,28,25.5,79,1.2,0,600
2013/9/21,嘉義市,嘉義,26.9,25.4,86,1.3,1.2,600
2013/9/22,嘉義市,嘉義,26.6,24.9,88,1.2,6.5,600
2013/9/23,嘉義市,嘉義,26.8,24.3,88,1.4,2.5,600
2013/9/24,嘉義市,嘉義,28,25.7,81,2.2,0,600
2013/9/25,嘉義市,嘉義,27.8,25,80,1.4,0,600
2013/9/26,嘉義市,嘉義,26.9,23.8,77,1.7,0,600
2013/9/27,嘉義市,嘉義,26.1,22.4,79,1.2,0,600
2013/9/28,嘉義市,嘉義,27.2,23.2,80,1.5,0.5,600
2013/9/29,嘉義市,嘉義,27.8,24.1,81,1,0,600
2013/9/30,嘉義市,嘉義,28.3,25,81,1,0,600
2013/10/1,嘉義市,嘉義,27.5,24.3,81,1.2,0,600
2013/10/2,嘉義市,嘉義,25.7,20.9,78,2.1,0,600
2013/10/3,嘉義市,嘉義,24.4,20.9,71,2,0,600
2013/10/4,嘉義市,嘉義,23.6,19.3,77,1.9,0,600
2013/10/5,嘉義市,嘉義,24.7,20.1,80,3.7,0,600
2013/10/6,嘉義市,嘉義,24.7,23.1,85,4.8,4.5,600
2013/10/7,嘉義市,嘉義,26.5,21.2,78,1.8,0,600
2013/10/8,嘉義市,嘉義,27.3,23,77,1.3,0,600
2013/10/9,嘉義市,嘉義,27.3,23.5,80,1.1,0,600
2013/10/10,嘉義市,嘉義,26.9,24.1,83,1.5,0,600
2013/10/11,嘉義市,嘉義,26.8,23.3,83,1.3,0,600
2013/10/12,嘉義市,嘉義,27.1,23.4,80,0.9,0,600
2013/10/13,嘉義市,嘉義,27.1,24.4,80,1.2,0,600
2013/10/14,嘉義市,嘉義,26.8,23.1,79,1.2,0,600
2013/10/15,嘉義市,嘉義,25.4,21.8,76,1.9,0,600
2013/10/16,嘉義市,嘉義,22.6,18,68,2.5,0,600
2013/10/17,嘉義市,嘉義,22.5,17.3,74,1.5,0,600
2013/10/18,嘉義市,嘉義,24.1,18.7,76,1.6,0,600
2013/10/19,嘉義市,嘉義,24.7,20.7,78,1.2,0,600
2013/10/20,嘉義市,嘉義,24,20.4,78,2,0,600
2013/10/21,嘉義市,嘉義,23.4,19.4,76,2.2,0,600
2013/10/22,嘉義市,嘉義,21.9,18.5,76,2.7,0,600
2013/10/23,嘉義市,嘉義,21.8,18,77,2.5,0,600
2013/10/24,嘉義市,嘉義,21.4,18.3,76,3.9,0,600
2013/10/25,嘉義市,嘉義,20.6,16.9,70,2.5,0,600
2013/10/26,嘉義市,嘉義,20.2,16.6,71,2.8,0,600
2013/10/27,嘉義市,嘉義,20.5,15,77,1,0,600
2013/10/28,嘉義市,嘉義,21.4,15.2,77,1.1,0,600
2013/10/29,嘉義市,嘉義,22.1,16.2,78,1.2,0,600
2013/10/30,嘉義市,嘉義,23.1,17.4,77,0.8,0,600
2013/10/31,嘉義市,嘉義,23.1,17.6,79,1.7,0,600
2013/11/1,嘉義市,嘉義,24.9,20.1,81,1,0,600
2013/11/2,嘉義市,嘉義,24.7,23.5,88,1.6,1.3,600
2013/11/3,嘉義市,嘉義,25,22.9,86,2.1,0,600
2013/11/4,嘉義市,嘉義,24.1,22,81,1.9,0,600
2013/11/5,嘉義市,嘉義,23.4,20.5,81,1.4,0,600
2013/11/6,嘉義市,嘉義,24,21.2,84,1.7,0,600
2013/11/7,嘉義市,嘉義,24.5,22.2,83,1.2,0,600
2013/11/8,嘉義市,嘉義,24.9,21.6,82,1.3,0,600
2013/11/9,嘉義市,嘉義,24.7,22.4,84,0.8,0,600
2013/11/10,嘉義市,嘉義,25,22.2,85,1,0,600
2013/11/11,嘉義市,嘉義,24.7,20.9,82,1.1,0,600
2013/11/12,嘉義市,嘉義,23.1,20.7,79,0.9,0,600
2013/11/13,嘉義市,嘉義,23.5,19.7,80,1.4,0,600
2013/11/14,嘉義市,嘉義,22.7,18.4,81,1.8,0,600
2013/11/15,嘉義市,嘉義,23,19.9,79,2.2,0,600
2013/11/16,嘉義市,嘉義,21.5,17.4,80,2.4,0,600
2013/11/17,嘉義市,嘉義,19.3,14.2,70,2.1,0,600
2013/11/18,嘉義市,嘉義,17.8,13,61,1.7,0,600
2013/11/19,嘉義市,嘉義,17.6,13,66,1.1,0,600
2013/11/20,嘉義市,嘉義,19.4,15.2,72,0.6,0,600
2013/11/21,嘉義市,嘉義,20.3,17,74,1.2,T,600
2013/11/22,嘉義市,嘉義,18.8,15.2,87,1.3,0.4,600
2013/11/23,嘉義市,嘉義,20,12.5,80,0.9,0,600
2013/11/24,嘉義市,嘉義,21.6,15.3,77,1.2,nan,600
2013/11/25,嘉義市,嘉義,19.3,15.2,80,3.5,8.5,600
2013/11/26,嘉義市,嘉義,20.2,15.5,76,1.7,0,600
2013/11/27,嘉義市,嘉義,20,15.7,77,3.2,0,600
2013/11/28,嘉義市,嘉義,15.3,13.5,73,3.9,1.7,600
2013/11/29,嘉義市,嘉義,14.2,9.6,61,3.3,0,600
2013/11/30,嘉義市,嘉義,14.7,7.9,75,1.2,0,600
2013/12/1,嘉義市,嘉義,16.2,9.7,75,1.6,0,600
2013/12/2,嘉義市,嘉義,16.2,9.5,75,0.7,0,600
2013/12/3,嘉義市,嘉義,16.6,10,74,1.2,0,600
2013/12/4,嘉義市,嘉義,16,9.9,73,1.9,0,600
2013/12/5,嘉義市,嘉義,15.6,8.1,70,1.2,0,600
2013/12/6,嘉義市,嘉義,17.7,9.1,69,2.1,0,600
2013/12/7,嘉義市,嘉義,20.2,14.1,74,1,0,600
2013/12/8,嘉義市,嘉義,20.8,14.7,78,0.9,0,600
2013/12/9,嘉義市,嘉義,21.9,18.1,76,3.4,T,600
2013/12/10,嘉義市,嘉義,18.3,16.1,69,2.4,0,600
2013/12/11,嘉義市,嘉義,16.7,14.7,72,2.6,nan,600
2013/12/12,嘉義市,嘉義,18.2,14.8,69,1.4,0,600
2013/12/13,嘉義市,嘉義,19.7,18,78,2.9,nan,600
2013/12/14,嘉義市,嘉義,20.3,16.6,82,2,0.3,600
2013/12/15,嘉義市,嘉義,20.6,18.3,89,1.5,1,600
2013/12/16,嘉義市,嘉義,20.6,16.4,85,2.3,15.6,600
2013/12/17,嘉義市,嘉義,16.3,15.2,91,4,25,600
2013/12/18,嘉義市,嘉義,15.5,13.6,81,4.5,2,600
2013/12/19,嘉義市,嘉義,13.9,12.1,80,4.4,1.1,600
2013/12/20,嘉義市,嘉義,14.3,12.1,84,2.1,0.4,600
2013/12/21,嘉義市,嘉義,14.3,12.8,84,3.1,0,600
2013/12/22,嘉義市,嘉義,15.2,11.9,78,2.3,0,600
2013/12/23,嘉義市,嘉義,16.8,12.9,80,2.2,0,600
2013/12/24,嘉義市,嘉義,16.2,14.2,82,2.7,0.1,600
2013/12/25,嘉義市,嘉義,17,14.5,82,2.5,0.3,600
2013/12/26,嘉義市,嘉義,15.4,13.2,80,4,0.5,600
2013/12/27,嘉義市,嘉義,11.8,8.3,66,4.2,0,600
2013/12/28,嘉義市,嘉義,12.3,6.2,77,2,0,600
2013/12/29,嘉義市,嘉義,13.3,10.5,78,2.6,0,600
2013/12/30,嘉義市,嘉義,15.3,10.3,77,2.2,0,600
2013/12/31,嘉義市,嘉義,16.3,11.6,76,2,0,600
2014/1/1,嘉義市,嘉義,16.3,9.2,77,1.1,0,600
2014/1/2,嘉義市,嘉義,18.4,10.3,77,1.1,0,600
2014/1/3,嘉義市,嘉義,21.2,16.4,73,1.8,0,600
2014/1/4,嘉義市,嘉義,18.2,12.4,71,2.2,0,600
2014/1/5,嘉義市,嘉義,15.4,9.9,72,1.4,0,600
2014/1/6,嘉義市,嘉義,16.1,10.8,75,1.5,0,600
2014/1/7,嘉義市,嘉義,18.2,12.3,74,0.9,0,600
2014/1/8,嘉義市,嘉義,18.6,12.3,76,2.7,0,600
2014/1/9,嘉義市,嘉義,15.1,12.8,72,3.6,0,600
2014/1/10,嘉義市,嘉義,16,12,75,2,0,600
2014/1/11,嘉義市,嘉義,16.4,10.3,82,1.3,0,600
2014/1/12,嘉義市,嘉義,17.4,14.3,81,2.9,0,600
2014/1/13,嘉義市,嘉義,16.2,14.1,76,3.8,0,600
2014/1/14,嘉義市,嘉義,14.5,12.3,79,4.3,0,600
2014/1/15,嘉義市,嘉義,15.4,11.1,65,2.5,0,600
2014/1/16,嘉義市,嘉義,15.5,9.7,71,1.1,0,600
2014/1/17,嘉義市,嘉義,15.9,10,74,2,0,600
2014/1/18,嘉義市,嘉義,14.1,9.9,68,3.6,0,600
2014/1/19,嘉義市,嘉義,13.7,7.4,72,1.5,0,600
2014/1/20,嘉義市,嘉義,14.6,9.6,79,1.9,0,600
2014/1/21,嘉義市,嘉義,13,9.7,69,3.5,0,600
2014/1/22,嘉義市,嘉義,12,7.6,65,2.8,0,600
2014/1/23,嘉義市,嘉義,13.2,6.8,71,1.2,0,600
2014/1/24,嘉義市,嘉義,14.4,7.7,69,1.6,0,600
2014/1/25,嘉義市,嘉義,16.3,7.7,63,2.6,0,600
2014/1/26,嘉義市,嘉義,15.6,10,73,2.2,0,600
2014/1/27,嘉義市,嘉義,16.1,12,75,1.4,0,600
2014/1/28,嘉義市,嘉義,16.7,11.2,80,1.1,0,600
2014/1/29,嘉義市,嘉義,17.1,11.8,81,0.9,0,600
2014/1/30,嘉義市,嘉義,18,11.6,75,1.1,0,600
2014/1/31,嘉義市,嘉義,18.8,12.9,75,1.1,0,600
2014/2/1,嘉義市,嘉義,19.4,12.7,72,1.7,0,600
2014/2/2,嘉義市,嘉義,20.5,16.5,78,1.3,10.2,600
2014/2/3,嘉義市,嘉義,23,19.6,78,1.3,0,600
2014/2/4,嘉義市,嘉義,18.5,15.9,77,2.4,0.3,600
2014/2/5,嘉義市,嘉義,18.9,15.7,83,1.5,0,600
2014/2/6,嘉義市,嘉義,21.3,18.2,83,1.3,1,600
2014/2/7,嘉義市,嘉義,21,18.7,84,1.9,0,600
2014/2/8,嘉義市,嘉義,18.5,15.7,79,2.1,0,600
2014/2/9,嘉義市,嘉義,16,12.7,83,2.5,2.4,600
2014/2/10,嘉義市,嘉義,10.8,9,86,4.4,13,600
2014/2/11,嘉義市,嘉義,10.2,8.8,82,3.3,0.5,600
2014/2/12,嘉義市,嘉義,14.1,9.9,78,2.6,0,600
2014/2/13,嘉義市,嘉義,14.8,12.4,86,3,1.5,600
2014/2/14,嘉義市,嘉義,12.8,11.8,85,3.4,2.8,600
2014/2/15,嘉義市,嘉義,14.5,12.3,80,1.8,2,600
2014/2/16,嘉義市,嘉義,17.2,13,83,1.3,1.7,600
2014/2/17,嘉義市,嘉義,20.3,13.7,77,1.1,0,600
2014/2/18,嘉義市,嘉義,20.5,15.4,80,2.6,0,600
2014/2/19,嘉義市,嘉義,12.8,11.3,84,4.4,3.8,600
2014/2/20,嘉義市,嘉義,12.9,9.1,72,4.1,0.5,600
2014/2/21,嘉義市,嘉義,13.5,6.8,73,1.5,0,600
2014/2/22,嘉義市,嘉義,15.6,9.5,76,1.7,0,600
2014/2/23,嘉義市,嘉義,16.2,10.4,81,1.7,0,600
2014/2/24,嘉義市,嘉義,17.7,14.8,78,1.6,0,600
2014/2/25,嘉義市,嘉義,18.2,13.4,79,1.6,0,600
2014/2/26,嘉義市,嘉義,20.5,15.2,73,1.5,0,600
2014/2/27,嘉義市,嘉義,20.2,15.5,79,1.6,0,600
2014/2/28,嘉義市,嘉義,20.1,17.7,82,1.3,0,600
2014/3/1,嘉義市,嘉義,21.7,16.9,78,1.4,0,600
2014/3/2,嘉義市,嘉義,19,15.7,80,2.5,0.3,600
2014/3/3,嘉義市,嘉義,17.1,14.8,79,2.2,0,600
2014/3/4,嘉義市,嘉義,19.1,16.1,78,2,0,600
2014/3/5,嘉義市,嘉義,18.1,15.1,77,2.6,0.5,600
2014/3/6,嘉義市,嘉義,16.6,14.7,76,2.5,0,600
2014/3/7,嘉義市,嘉義,16.8,14.2,79,2.5,0,600
2014/3/8,嘉義市,嘉義,16.6,14.3,84,2.6,0,600
2014/3/9,嘉義市,嘉義,15.3,13.5,79,3.3,0,600
2014/3/10,嘉義市,嘉義,16.7,13.6,76,1.1,0,600
2014/3/11,嘉義市,嘉義,16.8,15.3,88,1.5,0.3,600
2014/3/12,嘉義市,嘉義,19.9,15.5,83,1.7,3.6,600
2014/3/13,嘉義市,嘉義,19.8,16.4,83,2.6,8.5,600
2014/3/14,嘉義市,嘉義,16.8,14.6,65,2.3,0,600
2014/3/15,嘉義市,嘉義,18,13.3,71,1.4,0,600
2014/3/16,嘉義市,嘉義,18.7,15.5,74,1.1,0,600
2014/3/17,嘉義市,嘉義,21.1,15.4,75,0.8,0,600
2014/3/18,嘉義市,嘉義,22.5,17,79,1.2,0,600
2014/3/19,嘉義市,嘉義,24.8,20.8,77,1.8,0,600
2014/3/20,嘉義市,嘉義,21.3,14.7,78,2.9,0,600
2014/3/21,嘉義市,嘉義,14.6,13.4,74,2.7,0,600
2014/3/22,嘉義市,嘉義,18,13.8,73,1.1,0,600
2014/3/23,嘉義市,嘉義,19,14.5,78,1,0,600
2014/3/24,嘉義市,嘉義,20.1,15.6,80,1.2,0,600
2014/3/25,嘉義市,嘉義,21.9,16,73,1.4,0,600
2014/3/26,嘉義市,嘉義,24.6,18.8,75,1.2,0,600
2014/3/27,嘉義市,嘉義,23.5,21.5,85,0.9,12.5,600
2014/3/28,嘉義市,嘉義,25,20,83,1.6,0,600
2014/3/29,嘉義市,嘉義,26.5,21.6,78,3.4,0,600
2014/3/30,嘉義市,嘉義,24.6,20.9,81,1,0,600
2014/3/31,嘉義市,嘉義,22.5,19.3,83,2.2,30.1,600
2014/4/1,嘉義市,嘉義,20.6,18.8,85,2.6,0,600
2014/4/2,嘉義市,嘉義,19.7,17.6,87,1.5,7.5,600
2014/4/3,嘉義市,嘉義,20.5,18.3,88,1.5,3,600
2014/4/4,嘉義市,嘉義,20.2,16.9,78,1.2,0,600
2014/4/5,嘉義市,嘉義,20.9,15.9,77,1.4,0,600
2014/4/6,嘉義市,嘉義,21.7,17.3,78,1.3,0.7,600
2014/4/7,嘉義市,嘉義,20.8,19.5,84,2.2,1,600
2014/4/8,嘉義市,嘉義,22.6,18.3,81,1.4,0,600
2014/4/9,嘉義市,嘉義,23.1,18.6,81,1.8,0,600
2014/4/10,嘉義市,嘉義,23.6,19.1,80,1.4,0,600
2014/4/11,嘉義市,嘉義,23.4,18.8,77,1.1,0,600
2014/4/12,嘉義市,嘉義,25.6,20.1,71,1.5,0,600
2014/4/13,嘉義市,嘉義,26.2,21.8,74,1.7,0,600
2014/4/14,嘉義市,嘉義,23.3,19.8,75,2.3,0,600
2014/4/15,嘉義市,嘉義,22.6,17.4,74,1.6,0,600
2014/4/16,嘉義市,嘉義,24.1,20.8,72,1.7,0,600
2014/4/17,嘉義市,嘉義,25.4,20.5,74,1.7,0,600
2014/4/18,嘉義市,嘉義,24.8,22.4,83,1.5,7.5,600
2014/4/19,嘉義市,嘉義,24.7,21.7,84,1.2,3,600
2014/4/20,嘉義市,嘉義,25.4,23.1,81,1.3,0,600
