о╔╢б,┐дел,╞[┤·п╕жW,оЁ╖┼(вJ),│╠зCоЁ╖┼(вJ),м█╣я╖├л╫(%),н╖│t(m/s),н░дЇ╢q(mm),жa░╧╜X
2017/11/11,оч╢щел,оч╢щ,21.9,19.9,82,1,0.5,338
2017/11/12,оч╢щел,оч╢щ,21.5,19.8,82,1.8,0.5,338
2017/11/13,оч╢щел,оч╢щ,21.9,20.6,93,0.1,17.5,338
2017/11/14,оч╢щел,оч╢щ,22.4,21.4,87,0.6,3,338
2017/11/15,оч╢щел,оч╢щ,23.2,21.3,76,1.4,0,338
2017/11/16,оч╢щел,оч╢щ,24.9,22,77,1,0,338
2017/11/17,оч╢щел,оч╢щ,25,22.7,79,0.2,0,338
2017/11/18,оч╢щел,оч╢щ,20.2,16.4,86,0.4,8,338
2017/11/19,оч╢щел,оч╢щ,16.6,15.4,88,2.2,19.5,338
2017/11/20,оч╢щел,оч╢щ,18.6,17.1,91,0.8,11,338
2017/11/21,оч╢щел,оч╢щ,20.6,17.6,87,0.9,9,338
2017/11/22,оч╢щел,оч╢щ,18.8,16.4,90,0.1,1,338
2017/11/23,оч╢щел,оч╢щ,16.2,15.1,79,0.7,0.5,338
2017/11/24,оч╢щел,оч╢щ,17.4,16.4,72,1.5,0,338
2017/11/25,оч╢щел,оч╢щ,17.6,16.4,93,0.5,14,338
2017/11/26,оч╢щел,оч╢щ,19.5,18.2,90,0,1.5,338
2017/11/27,оч╢щел,оч╢щ,21,18.3,83,2,1,338
2017/11/28,оч╢щел,оч╢щ,25.1,21,70,1.4,0,338
2017/11/29,оч╢щел,оч╢щ,23.5,20.7,83,0.2,0,338
2017/11/30,оч╢щел,оч╢щ,21.9,19.2,81,0.5,0,338
2017/12/1,оч╢щел,оч╢щ,19.1,18.1,81,1.6,0.5,338
2017/12/2,оч╢щел,оч╢щ,19.2,17.4,85,1.6,2.5,338
2017/12/3,оч╢щел,оч╢щ,19.8,18.8,84,0.7,0.5,338
2017/12/4,оч╢щел,оч╢щ,18.8,17.4,69,0.3,0,338
2017/12/5,оч╢щел,оч╢щ,15.8,14.4,69,0.6,0.5,338
2017/12/6,оч╢щел,оч╢щ,15.5,14,75,1.3,2,338
2017/12/7,оч╢щел,оч╢щ,16.3,14.8,91,0.4,15,338
2017/12/8,оч╢щел,оч╢щ,13.7,12.3,74,0.3,6,338
2017/12/9,оч╢щел,оч╢щ,14,12.2,86,0.5,3.5,338
2017/12/10,оч╢щел,оч╢щ,16,11.4,83,0,0,338
2017/12/11,оч╢щел,оч╢щ,17.1,16.2,63,1.3,0,338
2017/12/12,оч╢щел,оч╢щ,16.1,15.3,86,1.6,5.5,338
2017/12/13,оч╢щел,оч╢щ,17,15.2,84,2,0.5,338
2017/12/14,оч╢щел,оч╢щ,18.6,15.2,76,2.3,0,338
2017/12/15,оч╢щел,оч╢щ,20.3,17.6,73,1.5,0,338
2017/12/16,оч╢щел,оч╢щ,15.9,12.3,85,0.3,2.5,338
2017/12/17,оч╢щел,оч╢щ,12.7,11.3,82,1.1,1,338
2017/12/18,оч╢щел,оч╢щ,14,12.7,86,0.8,1.5,338
2017/12/19,оч╢щел,оч╢щ,13.2,12.9,91,0.7,18.5,338
2017/12/20,оч╢щел,оч╢щ,15.3,13.1,66,1.1,0,338
2017/12/21,оч╢щел,оч╢щ,15.4,13,57,2.1,0,338
2017/12/22,оч╢щел,оч╢щ,18.8,15.2,61,2.2,0,338
2017/12/23,оч╢щел,оч╢щ,19,15.2,70,0.2,0,338
2017/12/24,оч╢щел,оч╢щ,18.3,15,74,0.4,0,338
2017/12/25,оч╢щел,оч╢щ,16.3,14.8,57,2.2,0,338
2017/12/26,оч╢щел,оч╢щ,17.7,16,66,2.4,0,338
2017/12/27,оч╢щел,оч╢щ,18,15.8,66,2.2,0,338
2017/12/28,оч╢щел,оч╢щ,20.1,17.3,67,1.6,0,338
2017/12/29,оч╢щел,оч╢щ,18.7,15.7,84,0.7,1.5,338
2017/12/30,оч╢щел,оч╢щ,17.7,16.2,85,1.3,1.5,338
2017/12/31,оч╢щел,оч╢щ,14.6,13.1,84,0.5,3,338
2018/1/1,оч╢щел,оч╢щ,16.4,14.1,72,2.1,0,338
2018/1/2,оч╢щел,оч╢щ,19.4,16.3,69,2.3,0,338
2018/1/3,оч╢щел,оч╢щ,20.6,15.9,67,1.4,0,338
2018/1/4,оч╢щел,оч╢щ,18.9,16.3,83,0.4,0,338
2018/1/5,оч╢щел,оч╢щ,16.1,15.6,89,0.6,2,338
2018/1/6,оч╢щел,оч╢щ,16.3,15.5,90,2.3,24.5,338
2018/1/7,оч╢щел,оч╢щ,16.8,15.9,93,0.9,80,338
2018/1/8,оч╢щел,оч╢щ,16.5,11.4,94,0.1,102,338
2018/1/9,оч╢щел,оч╢щ,10.2,8.5,87,0.3,20.5,338
2018/1/10,оч╢щел,оч╢щ,10.8,8.5,65,0.2,0,338
2018/1/11,оч╢щел,оч╢щ,10.9,7.4,61,0.5,0,338
2018/1/12,оч╢щел,оч╢щ,9.8,6.4,59,0.6,0,338
2018/1/13,оч╢щел,оч╢щ,11.8,7.1,60,1.3,0,338
2018/1/14,оч╢щел,оч╢щ,15.8,11.2,67,1.2,0,338
2018/1/15,оч╢щел,оч╢щ,17.9,12.4,68,0.5,0,338
2018/1/16,оч╢щел,оч╢щ,18.1,13.8,77,0,0,338
2018/1/17,оч╢щел,оч╢щ,19.9,16.8,76,1.1,0,338
2018/1/18,оч╢щел,оч╢щ,20.4,18.7,82,1.7,0,338
2018/1/19,оч╢щел,оч╢щ,17.8,16.4,91,0.6,9.5,338
2018/1/20,оч╢щел,оч╢щ,18.5,16.9,86,1.5,0.5,338
2018/1/21,оч╢щел,оч╢щ,19,17.5,84,1.3,0,338
2018/1/22,оч╢щел,оч╢щ,16.9,15.6,81,1,0.5,338
2018/1/23,оч╢щел,оч╢щ,18.3,15.6,70,1.7,0,338
2018/1/24,оч╢щел,оч╢щ,16.8,15,74,2.1,0,338
2018/1/25,оч╢щел,оч╢щ,17,14.5,78,2,0,338
2018/1/26,оч╢щел,оч╢щ,15.4,13.4,80,1.5,1.5,338
2018/1/27,оч╢щел,оч╢щ,16.9,13,74,2,0,338
2018/1/28,оч╢щел,оч╢щ,14.6,12.2,92,0.1,13,338
2018/1/29,оч╢щел,оч╢щ,11.1,10,91,0.5,14.5,338
2018/1/30,оч╢щел,оч╢щ,12,10,91,1.3,7.5,338
2018/1/31,оч╢щел,оч╢щ,13.9,10.7,91,0.8,32,338
2018/2/1,оч╢щел,оч╢щ,10.5,8.7,91,0.4,6,338
2018/2/2,оч╢щел,оч╢щ,11.4,9,91,0.3,5.5,338
2018/2/3,оч╢щел,оч╢щ,8.6,9,91,0.2,24.5,338
2018/2/4,оч╢щел,оч╢щ,7.7,8,94,0.1,21.5,338
2018/2/5,оч╢щел,оч╢щ,6.9,5.8,91,0.1,14,338
2018/2/6,оч╢щел,оч╢щ,9.2,7,69,0.7,0,338
2018/2/7,оч╢щел,оч╢щ,10.6,9.4,82,1.7,10,338
2018/2/8,оч╢щел,оч╢щ,11.9,9.5,83,1.8,9,338
2018/2/9,оч╢щел,оч╢щ,14.8,12.2,94,0.3,4.5,338
2018/2/10,оч╢щел,оч╢щ,14.7,11,95,0.1,4,338
2018/2/11,оч╢щел,оч╢щ,11.5,10.1,84,0.6,4,338
2018/2/12,оч╢щел,оч╢щ,13.2,10.7,58,1.2,0,338
2018/2/13,оч╢щел,оч╢щ,15.1,11.7,59,1.8,0,338
2018/2/14,оч╢щел,оч╢щ,16.7,11.1,68,0.1,0,338
2018/2/15,оч╢щел,оч╢щ,19.6,13.2,65,0.1,0,338
2018/2/16,оч╢щел,оч╢щ,17.8,15.8,83,0.1,0,338
2018/2/17,оч╢щел,оч╢щ,17.3,15.2,74,2.2,0,338
2018/2/18,оч╢щел,оч╢щ,19,15.7,73,0.2,0,338
2018/2/19,оч╢щел,оч╢щ,19.8,15,71,0.1,0,338
2018/2/20,оч╢щел,оч╢щ,17.5,15.3,85,0.1,0,338
2018/2/21,оч╢щел,оч╢щ,15.5,13.8,87,0.6,0,338
2018/2/22,оч╢щел,оч╢щ,13.7,11.6,91,0.3,27,338
2018/2/23,оч╢щел,оч╢щ,15.6,12.4,79,1.8,0.5,338
2018/2/24,оч╢щел,оч╢щ,16.2,14,84,0.1,0,338
2018/2/25,оч╢щел,оч╢щ,14.5,13.4,91,0.1,2.5,338
2018/2/26,оч╢щел,оч╢щ,16.1,13.4,76,1.7,0.5,338
2018/2/27,оч╢щел,оч╢щ,18.6,16.3,76,0.4,0,338
2018/2/28,оч╢щел,оч╢щ,17.2,15.3,91,0,13,338
2018/3/1,оч╢щел,оч╢щ,20.2,20.5,79,1.4,0,338
2018/3/2,оч╢щел,оч╢щ,20.9,17.7,78,0.3,0,338
2018/3/3,оч╢щел,оч╢щ,20.6,16.7,84,0.1,0,338
2018/3/4,оч╢щел,оч╢щ,23.4,20,81,0.1,0,338
2018/3/5,оч╢щел,оч╢щ,21.5,15.7,85,0.3,1,338
2018/3/6,оч╢щел,оч╢щ,17,15.3,78,1.6,0,338
2018/3/7,оч╢щел,оч╢щ,18.5,14.9,78,0.9,1,338
2018/3/8,оч╢щел,оч╢щ,12.4,9.9,87,0.6,20.5,338
2018/3/9,оч╢щел,оч╢щ,12.7,9.9,61,1.2,0,338
2018/3/10,оч╢щел,оч╢щ,15.5,10.1,57,1.7,0,338
2018/3/11,оч╢щел,оч╢щ,19.1,13.5,50,1.4,0,338
2018/3/12,оч╢щел,оч╢щ,18.4,12.5,59,0.2,0,338
2018/3/13,оч╢щел,оч╢щ,19,13.2,70,0.2,0,338
2018/3/14,оч╢щел,оч╢щ,21.1,16,71,0.1,0,338
2018/3/15,оч╢щел,оч╢щ,20.8,17.8,78,0.2,3,338
2018/3/16,оч╢щел,оч╢щ,20,17.4,80,0.6,0,338
2018/3/17,оч╢щел,оч╢щ,19.8,17,77,1.8,0,338
2018/3/18,оч╢щел,оч╢щ,21.3,17.6,78,0.2,0,338
2018/3/19,оч╢щел,оч╢щ,22.9,18.4,75,0.1,0,338
2018/3/20,оч╢щел,оч╢щ,17.9,13.9,90,0.3,21.5,338
2018/3/21,оч╢щел,оч╢щ,14.3,10.7,69,0.2,0,338
2018/3/22,оч╢щел,оч╢щ,14.7,10.5,59,1,0.5,338
2018/3/23,оч╢щел,оч╢щ,18.3,10.2,49,0.8,0,338
2018/3/24,оч╢щел,оч╢щ,20.5,13.3,56,1.2,0,338
2018/3/25,оч╢щел,оч╢щ,22,17.2,55,1.1,0,338
2018/3/26,оч╢щел,оч╢щ,21.5,16.6,65,0.4,0,338
2018/3/27,оч╢щел,оч╢щ,20.5,17,77,0.2,0.5,338
2018/3/28,оч╢щел,оч╢щ,22.2,17.7,74,0.9,0,338
2018/3/29,оч╢щел,оч╢щ,24.5,18.9,59,1.1,0,338
2018/3/30,оч╢щел,оч╢щ,23.5,20.9,59,2,0,338
2018/3/31,оч╢щел,оч╢щ,23.6,19.7,55,2,0,338
2018/4/1,оч╢щел,оч╢щ,24.2,20.3,52,1.1,0,338
2018/4/2,оч╢щел,оч╢щ,23.6,18.5,65,0.3,0,338
2018/4/3,оч╢щел,оч╢щ,23.7,19.4,70,0.3,0,338
2018/4/4,оч╢щел,оч╢щ,24,19.6,70,0.2,0,338
2018/4/5,оч╢щел,оч╢щ,24.4,20.6,71,0.2,0,338
2018/4/6,оч╢щел,оч╢щ,18.9,12.6,78,0.7,2.5,338
2018/4/7,оч╢щел,оч╢щ,14.4,12.2,68,0.6,4.5,338
2018/4/8,оч╢щел,оч╢щ,19.1,13,53,1.3,0,338
2018/4/9,оч╢щел,оч╢щ,20.6,14.4,63,0.3,0,338
2018/4/10,оч╢щел,оч╢щ,22.6,16.6,60,0.2,0,338
2018/4/11,оч╢щел,оч╢щ,24.4,20.2,72,0.2,0,338
2018/4/12,оч╢щел,оч╢щ,24.4,20.8,82,0.3,47.5,338
2018/4/13,оч╢щел,оч╢щ,26,22.1,79,0.2,0.5,338
2018/4/14,оч╢щел,оч╢щ,26,23.7,81,0.3,0.5,338
2018/4/15,оч╢щел,оч╢щ,18.9,17.1,79,1.3,9,338
2018/4/16,оч╢щел,оч╢щ,18.8,15,63,2.3,6,338
2018/4/17,оч╢щел,оч╢щ,16.5,14.5,82,0.7,15.5,338
2018/4/18,оч╢щел,оч╢щ,20.3,15.9,67,1.5,0,338
2018/4/19,оч╢щел,оч╢щ,23.9,19.1,64,1,0,338
2018/4/20,оч╢щел,оч╢щ,24.8,20.5,63,1.1,0,338
2018/4/21,оч╢щел,оч╢щ,25.1,21.7,70,0.2,0,338
2018/4/22,оч╢щел,оч╢щ,26.5,21.5,67,0.4,0,338
2018/4/23,оч╢щел,оч╢щ,27.6,23.8,67,0.3,0,338
2018/4/24,оч╢щел,оч╢щ,22.9,18.9,82,0.6,9.5,338
2018/4/25,оч╢щел,оч╢щ,20.9,18.2,65,1.5,0,338
2018/4/26,оч╢щел,оч╢щ,23.3,18.7,61,1.4,0,338
2018/4/27,оч╢щел,оч╢щ,23.6,20.1,71,1,0,338
2018/4/28,оч╢щел,оч╢щ,24.3,21.5,68,1.6,0,338
2018/4/29,оч╢щел,оч╢щ,25.8,21.2,72,0.3,0,338
2018/4/30,оч╢щел,оч╢щ,26.4,23.5,71,0.3,0,338
2018/5/1,оч╢щел,оч╢щ,27.1,23.6,73,0.4,0,338
2018/5/2,оч╢щел,оч╢щ,28.2,23.7,69,0.4,0,338
2018/5/3,оч╢щел,оч╢щ,21.7,19.9,74,1.7,0.5,338
2018/5/4,оч╢щел,оч╢щ,23.6,20.5,61,2.2,0,338
2018/5/5,оч╢щел,оч╢щ,25.9,22,69,0.4,0,338
2018/5/6,оч╢щел,оч╢щ,27.7,23.3,69,0.4,0,338
2018/5/7,оч╢щел,оч╢щ,29.2,24.9,67,0.4,0,338
2018/5/8,оч╢щел,оч╢щ,24.6,20.8,78,0.7,27,338
2018/5/9,оч╢щел,оч╢щ,22.3,20.6,70,1.3,0.5,338
2018/5/10,оч╢щел,оч╢щ,23.3,19.8,60,1.5,0,338
2018/5/11,оч╢щел,оч╢щ,25.3,21.4,65,0.5,0,338
2018/5/12,оч╢щел,оч╢щ,26.8,21.9,69,0.3,0,338
2018/5/13,оч╢щел,оч╢щ,28,23.5,69,0.4,0,338
2018/5/14,оч╢щел,оч╢щ,28.2,25.3,70,0.3,0,338
2018/5/15,оч╢щел,оч╢щ,28,24.2,72,0.4,0,338
2018/5/16,оч╢щел,оч╢щ,28.8,24.2,73,0.4,0,338
2018/5/17,оч╢щел,оч╢щ,29.7,27.1,73,0.4,0,338
2018/5/18,оч╢щел,оч╢щ,29.9,26.1,68,0.4,0,338
2018/5/19,оч╢щел,оч╢щ,29.2,26.7,72,0.3,0,338
2018/5/20,оч╢щел,оч╢щ,29.5,26,67,0.6,0,338
2018/5/21,оч╢щел,оч╢щ,28.8,26.1,68,0.4,0,338
2018/5/22,оч╢щел,оч╢щ,29.1,24.9,66,0.6,0,338
2018/5/23,оч╢щел,оч╢щ,27,23.1,70,0.9,0,338
2018/5/24,оч╢щел,оч╢щ,27.3,22.6,66,0.6,0,338
2018/5/25,оч╢щел,оч╢щ,28.6,25.1,70,0.5,0,338
2018/5/26,оч╢щел,оч╢щ,29.5,26,66,0.7,0,338
2018/5/27,оч╢щел,оч╢щ,30.6,25.3,65,0.2,0,338
2018/5/28,оч╢щел,оч╢щ,30,27.2,69,0.5,0,338
2018/5/29,оч╢щел,оч╢щ,30.2,27.2,68,0.5,0,338
2018/5/30,оч╢щел,оч╢щ,30.3,26.7,69,0.4,0,338
2018/5/31,оч╢щел,оч╢щ,30,25.7,69,0.5,0,338
2018/6/1,оч╢щел,оч╢щ,24.8,21.6,76,1.1,1.5,338
2018/6/2,оч╢щел,оч╢щ,25.6,22.3,68,1.2,0,338
2018/6/3,оч╢щел,оч╢щ,27.7,24.3,72,0.4,0,338
2018/6/4,оч╢щел,оч╢щ,28.9,24.5,71,0.6,0,338
2018/6/5,оч╢щел,оч╢щ,29,25,72,0.3,27.5,338
2018/6/6,оч╢щел,оч╢щ,28.7,25,75,0.5,0,338
2018/6/7,оч╢щел,оч╢щ,30.1,26.3,68,1.4,0,338
2018/6/8,оч╢щел,оч╢щ,30.5,27.2,67,1.6,0,338
2018/6/9,оч╢щел,оч╢щ,29.1,26.2,70,0.8,0,338
2018/6/10,оч╢щел,оч╢щ,28.3,25.9,75,0.5,0,338
2018/6/11,оч╢щел,оч╢щ,25.7,24,82,0.3,2.5,338
2018/6/12,оч╢щел,оч╢щ,28.3,22.4,51,1.4,0,338
2018/6/13,оч╢щел,оч╢щ,28,24.9,58,2,0,338
2018/6/14,оч╢щел,оч╢щ,26.3,24,78,1.4,0.5,338
2018/6/15,оч╢щел,оч╢щ,24.1,22.9,91,0.3,19.5,338
2018/6/16,оч╢щел,оч╢щ,26,22.1,75,1,0,338
2018/6/17,оч╢щел,оч╢щ,27.7,24.9,78,0.6,7,338
2018/6/18,оч╢щел,оч╢щ,27.8,24.7,81,0.3,7,338
2018/6/19,оч╢щел,оч╢щ,28.2,25.1,72,0.8,0,338
2018/6/20,оч╢щел,оч╢щ,29.5,26.5,63,0.4,0,338
2018/6/21,оч╢щел,оч╢щ,29.5,26.1,69,0.6,0,338
2018/6/22,оч╢щел,оч╢щ,29.2,26.1,72,0.4,0,338
2018/6/23,оч╢щел,оч╢щ,28.8,26.2,73,0.5,0,338
2018/6/24,оч╢щел,оч╢щ,29.6,26.1,69,0.5,0,338
2018/6/25,оч╢щел,оч╢щ,29.9,26.6,71,0.4,1,338
2018/6/26,оч╢щел,оч╢щ,29.8,26.6,68,0.3,0,338
2018/6/27,оч╢щел,оч╢щ,30.7,26.3,60,0.4,0,338
2018/6/28,оч╢щел,оч╢щ,30.6,26.5,63,0.5,0,338
2018/6/29,оч╢щел,оч╢щ,30,27.1,66,0.4,0,338
2018/6/30,оч╢щел,оч╢щ,29.1,24.5,72,0.2,2,338
2018/7/1,оч╢щел,оч╢щ,29.7,24.8,68,0.5,0,338
2018/7/2,оч╢щел,оч╢щ,30.9,27.7,60,1.3,0,338
2018/7/3,оч╢щел,оч╢щ,31.1,28.5,58,1.3,0,338
2018/7/4,оч╢щел,оч╢щ,31.5,28.9,55,1.3,0,338
2018/7/5,оч╢щел,оч╢щ,30.1,28.4,60,0.9,0,338
2018/7/6,оч╢щел,оч╢щ,31,27.3,60,0.6,0,338
2018/7/7,оч╢щел,оч╢щ,28,23.6,78,0.2,53.5,338
2018/7/8,оч╢щел,оч╢щ,29.3,24.4,69,0.3,0,338
2018/7/9,оч╢щел,оч╢щ,30.5,25.6,62,1.3,0,338
2018/7/10,оч╢щел,оч╢щ,27.6,25.8,81,0.7,32,338
2018/7/11,оч╢щел,оч╢щ,27.4,24.3,84,0.6,49.5,338
2018/7/12,оч╢щел,оч╢щ,29.6,26.1,72,0.5,0,338
2018/7/13,оч╢щел,оч╢щ,30.1,26,65,0.3,0,338
2018/7/14,оч╢щел,оч╢щ,30.7,26.5,58,1.1,0,338
2018/7/15,оч╢щел,оч╢щ,30.1,27,58,1.3,0,338
2018/7/16,оч╢щел,оч╢щ,30.4,27.1,63,1.7,0,338
2018/7/17,оч╢щел,оч╢щ,31.2,28.1,61,2,0,338
2018/7/18,оч╢щел,оч╢щ,31.2,27.8,59,1.8,0,338
2018/7/19,оч╢щел,оч╢щ,31,27.2,64,1.7,0,338
2018/7/20,оч╢щел,оч╢щ,30.5,26.9,64,1.1,0,338
2018/7/21,оч╢щел,оч╢щ,28.4,25.6,78,0.2,9,338
2018/7/22,оч╢щел,оч╢щ,28.3,25.6,80,0.2,22.5,338
2018/7/23,оч╢щел,оч╢щ,29.1,26.9,74,0.3,0.5,338
2018/7/24,оч╢щел,оч╢щ,27.9,0.2,84,0.1,56,338
2018/7/25,оч╢щел,оч╢щ,29.5,25.4,76,0.1,0,338
2018/7/26,оч╢щел,оч╢щ,30.3,27.5,73,0.2,0,338
2018/7/27,оч╢щел,оч╢щ,29.8,27.4,72,0.2,0,338
2018/7/28,оч╢щел,оч╢щ,30.2,26.9,69,0.3,0,338
2018/7/29,оч╢щел,оч╢щ,31,27.1,65,0.6,0,338
2018/7/30,оч╢щел,оч╢щ,31.1,27.7,66,0.8,0,338
2018/7/31,оч╢щел,оч╢щ,31.2,27.8,65,0.8,0,338
2018/8/1,оч╢щел,оч╢щ,31.6,28.1,67,0.7,0,338
2018/8/2,оч╢щел,оч╢щ,31.3,28.1,65,0.8,0,338
2018/8/3,оч╢щел,оч╢щ,29.9,26,69,0.5,7,338
2018/8/4,оч╢щел,оч╢щ,28.6,26.2,76,0.1,7.5,338
2018/8/5,оч╢щел,оч╢щ,30.3,26.3,70,0.3,0,338
2018/8/6,оч╢щел,оч╢щ,30.8,27.4,65,0.5,0,338
2018/8/7,оч╢щел,оч╢щ,31.2,27.4,61,1,0,338
2018/8/8,оч╢щел,оч╢щ,30.6,27,63,0.8,0,338
2018/8/9,оч╢щел,оч╢щ,30.2,26.6,65,0.3,0,338
2018/8/10,оч╢щел,оч╢щ,30.4,26.8,66,0.3,0,338
2018/8/11,оч╢щел,оч╢щ,30.4,27.5,70,0.2,0,338
2018/8/12,оч╢щел,оч╢щ,29.1,26.5,75,0.4,0.5,338
2018/8/13,оч╢щел,оч╢щ,30.2,26.6,71,0.6,0.5,338
2018/8/14,оч╢щел,оч╢щ,27.8,25.3,81,0.4,11.5,338
2018/8/15,оч╢щел,оч╢щ,28.6,25.3,76,0.5,0.5,338
2018/8/16,оч╢щел,оч╢щ,29.5,26.7,70,0.8,0,338
2018/8/17,оч╢щел,оч╢щ,30.1,27.3,68,0.4,1.5,338
2018/8/18,оч╢щел,оч╢щ,29,26.7,75,0.2,2.5,338
2018/8/19,оч╢щел,оч╢щ,27.5,25.1,82,0.2,30,338
2018/8/20,оч╢щел,оч╢щ,28.5,24.8,76,0.1,0,338
2018/8/21,оч╢щел,оч╢щ,28.9,26.5,78,0,1.5,338
2018/8/22,оч╢щел,оч╢щ,29.2,26.4,76,0.3,2,338
2018/8/23,оч╢щел,оч╢щ,29.8,24.9,72,1.2,0.5,338
2018/8/24,оч╢щел,оч╢щ,26.7,24.9,87,0.2,6,338
2018/8/25,оч╢щел,оч╢щ,28.2,26,82,0.2,0.5,338
2018/8/26,оч╢щел,оч╢щ,26.5,24.3,89,0.1,22,338
2018/8/27,оч╢щел,оч╢щ,26.3,24.1,87,0.2,8,338
2018/8/28,оч╢щел,оч╢щ,26,23.1,88,0.3,79,338
2018/8/29,оч╢щел,оч╢щ,26,23.5,87,0.1,19,338
2018/8/30,оч╢щел,оч╢щ,25.5,23.4,89,0.2,61,338
2018/8/31,оч╢щел,оч╢щ,27.6,23.3,76,0.2,0,338
2018/9/1,оч╢щел,оч╢щ,27.7,24.7,76,0.2,13,338
2018/9/2,оч╢щел,оч╢щ,28.9,24.2,72,0.2,0,338
2018/9/3,оч╢щел,оч╢щ,29.5,25.4,66,0.7,0,338
2018/9/4,оч╢щел,оч╢щ,30.4,26.3,67,0.4,0,338
2018/9/5,оч╢щел,оч╢щ,29.5,26.6,75,0.2,0,338
2018/9/6,оч╢щел,оч╢щ,29.2,26.4,75,0.2,0,338
2018/9/7,оч╢щел,оч╢щ,28.4,26.6,78,0.3,0,338
2018/9/8,оч╢щел,оч╢щ,26.5,23.3,83,0.3,24.5,338
2018/9/9,оч╢щел,оч╢щ,23.7,22.4,92,0.3,15.5,338
2018/9/10,оч╢щел,оч╢щ,24.5,21.4,86,1,3.5,338
2018/9/11,оч╢щел,оч╢щ,28.8,24.5,72,0.4,0,338
2018/9/12,оч╢щел,оч╢щ,28.6,25.8,76,0.2,0,338
2018/9/13,оч╢щел,оч╢щ,29.8,25.6,65,0.9,0,338
2018/9/14,оч╢щел,оч╢щ,29.7,26.7,65,1.5,0,338
2018/9/15,оч╢щел,оч╢щ,28.5,26.4,75,2,2,338
2018/9/16,оч╢щел,оч╢щ,30,26.1,67,0.8,0.5,338
2018/9/17,оч╢щел,оч╢щ,30.6,25.9,68,0.2,0,338
2018/9/18,оч╢щел,оч╢щ,30.4,27,65,0.8,0,338
2018/9/19,оч╢щел,оч╢щ,29.9,26.4,62,0.6,0,338
2018/9/20,оч╢щел,оч╢щ,28.7,25.3,70,0.2,0,338
2018/9/21,оч╢щел,оч╢щ,29.3,26.2,70,0.2,0,338
2018/9/22,оч╢щел,оч╢щ,29.1,25.8,69,0.4,0,338
2018/9/23,оч╢щел,оч╢щ,28.5,25.7,75,0.3,0,338
2018/9/24,оч╢щел,оч╢щ,26.6,23.3,78,0.4,6,338
2018/9/25,оч╢щел,оч╢щ,26.7,23.2,70,0.7,0,338
2018/9/26,оч╢щел,оч╢щ,24.1,22.8,86,0.4,5,338
2018/9/27,оч╢щел,оч╢щ,25.2,22.5,81,0.4,23.5,338
2018/9/28,оч╢щел,оч╢щ,23.9,21.5,87,0.3,14.5,338
2018/9/29,оч╢щел,оч╢щ,22.3,20.3,82,0,11,338
2018/9/30,оч╢щел,оч╢щ,24.1,20,64,0.5,0,338
2018/10/1,оч╢щел,оч╢щ,25.4,21.1,55,1.1,0,338
2018/10/2,оч╢щел,оч╢щ,24.3,21.5,57,1.1,0,338
2018/10/3,оч╢щел,оч╢щ,24,20.2,63,0.6,0,338
2018/10/4,оч╢щел,оч╢щ,21.2,19,84,0.3,24.5,338
2018/10/5,оч╢щел,оч╢щ,24.2,18.9,69,0.3,1.5,338
2018/10/6,оч╢щел,оч╢щ,25.4,22.9,65,1.5,0,338
2018/10/7,оч╢щел,оч╢щ,23.8,21.7,74,0.9,0,338
2018/10/8,оч╢щел,оч╢щ,23.7,22.3,86,0.2,3.5,338
2018/10/9,оч╢щел,оч╢щ,24.2,22,86,0.4,3.5,338
2018/10/10,оч╢щел,оч╢щ,23.3,21.2,83,0.6,5,338
2018/10/11,оч╢щел,оч╢щ,20.1,19,92,0.5,16,338
2018/10/12,оч╢щел,оч╢щ,19,17.8,91,0.8,27,338
2018/10/13,оч╢щел,оч╢щ,21.1,18.3,82,1.2,0,338
2018/10/14,оч╢щел,оч╢щ,23.7,20.8,80,1.3,0,338
2018/10/15,оч╢щел,оч╢щ,24.8,22.1,79,0.8,0.5,338
2018/10/16,оч╢щел,оч╢щ,23.5,20.5,84,0.2,0.5,338
2018/10/17,оч╢щел,оч╢щ,20.3,19.5,94,0.4,28.5,338
2018/10/18,оч╢щел,оч╢щ,22.4,19.6,75,0.8,0,338
2018/10/19,оч╢щел,оч╢щ,20.6,19.7,79,0.9,6,338
2018/10/20,оч╢щел,оч╢щ,22,20,68,1.2,0,338
2018/10/21,оч╢щел,оч╢щ,23.3,19.2,69,0.5,0,338
2018/10/22,оч╢щел,оч╢щ,23.9,20.3,76,0.1,0,338
2018/10/23,оч╢щел,оч╢щ,22.9,21.4,84,0.1,0.5,338
2018/10/24,оч╢щел,оч╢щ,23.7,21,75,1,0,338
2018/10/25,оч╢щел,оч╢щ,24.8,21.5,74,0.7,0,338
2018/10/26,оч╢щел,оч╢щ,24.5,23,77,0.2,0,338
2018/10/27,оч╢щел,оч╢щ,22.3,18.3,56,0.8,0,338
2018/10/28,оч╢щел,оч╢щ,20.4,16.9,53,0.8,0,338
2018/10/29,оч╢щел,оч╢щ,21,16,50,1.2,0,338
2018/10/30,оч╢щел,оч╢щ,22.1,19.5,65,1.5,0.5,338
2018/10/31,оч╢щел,оч╢щ,19.6,17.6,84,1.2,4.5,338
2018/11/1,оч╢щел,оч╢щ,18.7,17.8,87,1.3,5,338
2018/11/2,оч╢щел,оч╢щ,20.8,18.6,92,1.2,6,338
