時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-08-17,高雄市,三民,26.1,24.5,91.0,1.7,92.0
2019-08-18,高雄市,三民,25.5,25.0,93.0,1.1,117.5
2019-08-19,高雄市,三民,26.0,25.0,90.0,1.1,27.0
2019-08-20,高雄市,三民,26.2,25.2,89.0,1.3,9.0
2019-08-21,高雄市,三民,27.6,25.0,86.0,2.1,6.0
2019-08-22,高雄市,三民,29.6,27.5,77.0,1.4,0.0
2019-08-23,高雄市,三民,30.0,28.0,76.0,1.4,0.0
2019-08-24,高雄市,三民,27.9,25.2,86.0,3.1,79.5
2019-08-25,高雄市,三民,27.5,25.5,86.0,3.2,33.0
2019-08-26,高雄市,三民,30.0,28.5,73.0,2.9,0.0
2019-08-27,高雄市,三民,29.7,27.8,76.0,1.7,0.0
2019-08-28,高雄市,三民,30.0,27.8,75.0,1.5,0.0
2019-08-29,高雄市,三民,29.7,27.3,76.0,1.8,4.5
2019-08-30,高雄市,三民,27.8,25.3,81.0,1.4,5.0
2019-08-31,高雄市,三民,29.1,26.3,76.0,1.3,0.0
2019-09-1,高雄市,三民,29.6,28.1,78.0,1.2,0.5
2019-09-2,高雄市,三民,29.9,27.5,75.0,1.5,0.5
2019-09-3,高雄市,三民,29.2,27.0,77.0,1.7,3.5
2019-09-4,高雄市,三民,26.8,24.8,88.0,1.3,121.0
2019-09-5,高雄市,三民,28.7,26.2,79.0,1.5,3.5
2019-09-6,高雄市,三民,28.3,25.6,82.0,2.4,36.0
2019-09-7,高雄市,三民,28.7,25.5,79.0,1.3,15.0
2019-09-8,高雄市,三民,29.1,27.0,77.0,2.0,6.5
2019-09-9,高雄市,三民,29.5,27.0,73.0,1.8,0.0
2019-09-10,高雄市,三民,27.5,24.8,81.0,1.4,15.0
2019-09-11,高雄市,三民,29.2,25.8,73.0,1.4,0.0
2019-09-12,高雄市,三民,29.9,27.3,74.0,1.6,0.0
2019-09-13,高雄市,三民,30.0,28.0,72.0,1.5,0.0
2019-09-14,高雄市,三民,29.4,25.2,76.0,2.5,52.5
2019-09-15,高雄市,三民,28.9,26.5,75.0,1.7,0.0
2019-09-16,高雄市,三民,29.2,27.2,74.0,1.6,0.0
2019-09-17,高雄市,三民,29.7,27.6,71.0,2.1,0.0
2019-09-18,高雄市,三民,29.2,27.0,73.0,2.2,0.0
2019-09-19,高雄市,三民,28.3,25.2,70.0,1.6,0.0
2019-09-20,高雄市,三民,26.6,24.0,69.0,3.3,0.0
2019-09-21,高雄市,三民,26.3,24.3,60.0,3.3,0.0
2019-09-22,高雄市,三民,27.2,24.7,66.0,1.8,0.0
2019-09-23,高雄市,三民,27.1,24.5,68.0,2.0,0.0
2019-09-24,高雄市,三民,27.7,25.5,68.0,1.6,0.0
2019-09-25,高雄市,三民,28.3,25.7,64.0,1.4,0.0
2019-09-26,高雄市,三民,28.4,26.3,67.0,1.5,0.0
2019-09-27,高雄市,三民,28.4,26.3,71.0,1.2,0.0
2019-09-28,高雄市,三民,28.8,26.3,73.0,1.7,0.0
2019-09-29,高雄市,三民,29.2,26.5,72.0,1.4,0.0
2019-09-30,高雄市,三民,28.5,25.0,76.0,1.6,0.0
2019-10-1,高雄市,三民,28.3,24.8,73.0,2.2,0.5
2019-10-2,高雄市,三民,29.0,26.5,70.0,2.0,0.0
2019-10-3,高雄市,三民,28.8,27.1,74.0,1.4,0.0
2019-10-4,高雄市,三民,28.7,27.2,70.0,1.4,0.0
2019-10-5,高雄市,三民,28.3,26.7,72.0,1.4,0.0
2019-10-6,高雄市,三民,28.1,27.0,77.0,1.3,0.0
2019-10-7,高雄市,三民,28.7,26.1,72.0,1.3,0.0
2019-10-8,高雄市,三民,28.4,26.7,76.0,1.3,0.0
2019-10-9,高雄市,三民,28.3,26.5,72.0,2.0,0.0
2019-10-10,高雄市,三民,28.1,26.2,74.0,1.7,0.0
2019-10-11,高雄市,三民,28.0,26.5,73.0,1.8,0.0
2019-10-12,高雄市,三民,27.7,25.3,75.0,1.9,8.5
2019-10-13,高雄市,三民,27.7,24.8,77.0,1.8,6.0
